2.070E+01,7.680E-03,7.226E+01,-5.590E-06,7.400E-01,-3.760E-04
1.460E+01,-9.470E-03,6.658E+01,1.660E-05,6.790E-01,-2.070E-03
1.460E+01,1.310E-02,6.654E+01,-6.440E-12,6.790E-01,-6.060E-12
1.460E+01,-9.470E-03,6.658E+01,-1.660E-05,6.790E-01,2.070E-03
7.990E+00,8.960E-03,6.141E+01,-1.750E-05,6.120E-01,5.080E-03
7.930E+00,-2.340E-02,6.138E+01,2.260E-12,6.130E-01,-2.920E-12
7.990E+00,8.960E-03,6.141E+01,1.750E-05,6.120E-01,-5.080E-03
9.760E-01,-6.160E-03,5.680E+01,3.620E-05,5.420E-01,-7.400E-03
9.380E-01,3.920E-02,5.674E+01,-5.960E-12,5.430E-01,7.330E-12
9.760E-01,-6.160E-03,5.680E+01,-3.620E-05,5.420E-01,7.400E-03
-6.170E+00,4.640E-03,5.276E+01,7.650E-05,4.710E-01,1.160E-03
-6.240E+00,-5.250E-02,5.265E+01,1.690E-11,4.730E-01,-3.880E-12
-6.170E+00,4.640E-03,5.276E+01,-7.650E-05,4.710E-01,-1.160E-03
-1.310E+01,-2.330E-02,4.918E+01,-3.500E-04,4.080E-01,3.190E-02
-1.300E+01,2.670E-02,4.925E+01,-2.200E-11,4.100E-01,6.760E-12
-1.310E+01,-2.330E-02,4.918E+01,3.500E-04,4.080E-01,-3.190E-02
-1.880E+01,9.900E-02,4.621E+01,1.060E-03,3.760E-01,-1.170E-01
-1.890E+01,1.150E-01,4.575E+01,2.490E-11,3.810E-01,4.340E-12
-1.880E+01,9.900E-02,4.621E+01,-1.060E-03,3.760E-01,1.170E-01
-2.250E+01,-2.910E-01,4.273E+01,-1.780E-03,4.250E-01,2.570E-01
-2.240E+01,-4.870E-01,4.306E+01,-7.060E-12,4.280E-01,-1.200E-11
-2.250E+01,-2.910E-01,4.273E+01,1.780E-03,4.250E-01,-2.570E-01
-2.100E+01,5.910E-01,3.855E+01,1.450E-03,6.580E-01,-3.310E-01
-2.070E+01,1.080E+00,3.840E+01,7.420E-12,6.640E-01,3.340E-12
-2.100E+01,5.910E-01,3.855E+01,-1.450E-03,6.580E-01,3.310E-01
-1.120E+01,-7.450E-01,3.192E+01,3.910E-03,1.200E+00,-8.510E-02
-1.200E+01,-1.370E+00,2.918E+01,8.860E-12,1.230E+00,3.210E-12
-1.120E+01,-7.450E-01,3.192E+01,-3.910E-03,1.200E+00,8.510E-02
-8.320E+01,4.290E-01,2.067E+01,-4.290E-03,1.410E+00,4.760E-01
-8.160E+01,7.840E-01,2.010E+01,2.270E-12,1.430E+00,-3.950E-12
-8.320E+01,4.290E-01,2.067E+01,4.290E-03,1.410E+00,-4.760E-01
-1.960E+02,-1.620E-01,9.919E+00,-2.300E-04,1.040E+00,-1.640E-02
-1.930E+02,-2.770E-01,1.201E+01,-1.230E-12,1.040E+00,2.550E-12
